date_time,temp
2021-12-28 18:00:00,10.9761666666667
2021-12-28 19:00:00,10.9598333333333
2021-12-28 20:00:00,10.7645
2021-12-28 21:00:00,10.9761666666667
2021-12-28 22:00:00,10.8623333333333
2021-12-28 23:00:00,10.6995
2021-12-29 00:00:00,10.5693333333333
2021-12-29 01:00:00,10.308
2021-12-29 02:00:00,10.1773333333333
2021-12-29 03:00:00,NA
2021-12-29 04:00:00,NA
2021-12-29 05:00:00,10.112
2021-12-29 06:00:00,9.9155
2021-12-29 07:00:00,9.932
2021-12-29 08:00:00,10.112
2021-12-29 09:00:00,10.455
2021-12-29 10:00:00,10.2095
2021-12-29 11:00:00,9.3895
2021-12-29 12:00:00,9.81683333333333
2021-12-29 13:00:00,10.1935
2021-12-29 14:00:00,10.3733333333333
2021-12-29 15:00:00,10.9923333333333
2021-12-29 16:00:00,11.6896666666667
2021-12-29 17:00:00,12.1583333333333
2021-12-29 18:00:00,12.658
2021-12-29 19:00:00,13.028
2021-12-29 20:00:00,13.5418333333333
2021-12-29 21:00:00,13.622
2021-12-29 22:00:00,13.782
2021-12-29 23:00:00,NA
2021-12-30 00:00:00,13.702
2021-12-30 01:00:00,13.638
2021-12-30 02:00:00,13.83
2021-12-30 03:00:00,13.99
2021-12-30 04:00:00,14.15
2021-12-30 05:00:00,14.2616666666667
2021-12-30 06:00:00,14.2615
2021-12-30 07:00:00,14.405
2021-12-30 08:00:00,NA
2021-12-30 09:00:00,14.533
2021-12-30 10:00:00,14.9
2021-12-30 11:00:00,15.3298333333333
2021-12-30 12:00:00,15.9506666666667
2021-12-30 13:00:00,16.2206666666667
2021-12-30 14:00:00,15.887
2021-12-30 15:00:00,15.7756666666667
2021-12-30 16:00:00,15.4573333333333
2021-12-30 17:00:00,14.932
2021-12-30 18:00:00,14.7245
2021-12-30 19:00:00,14.3251666666667
2021-12-30 20:00:00,14.1815
2021-12-30 21:00:00,13.5735
2021-12-30 22:00:00,13.2205
2021-12-30 23:00:00,12.3356666666667
2021-12-31 00:00:00,11.6411666666667
2021-12-31 01:00:00,11.1226666666667
2021-12-31 02:00:00,10.716
2021-12-31 03:00:00,10.4713333333333
2021-12-31 04:00:00,10.21
2021-12-31 05:00:00,9.94816666666667
2021-12-31 06:00:00,9.2415
2021-12-31 07:00:00,8.8125
2021-12-31 08:00:00,8.34816666666667
2021-12-31 09:00:00,8.6135
2021-12-31 10:00:00,9.4225
2021-12-31 11:00:00,9.93183333333333
2021-12-31 12:00:00,11.0398333333333
2021-12-31 13:00:00,12.4156666666667
2021-12-31 14:00:00,NA
